tic,time,open,high,low,close,volume,day
002460.sz,2020-04-23,43.05,43.08,41.06,41.3,276437,3
002460.sz,2020-04-24,41.11,44.15,41.1,42.3,415051,4
002460.sz,2020-04-27,42.29,42.8,41.09,41.8,235849,0
002460.sz,2020-04-28,42.61,43.48,40.82,42.84,357262,1
002460.sz,2020-04-29,42.83,43.97,42.5,42.88,289642,2
002460.sz,2020-04-30,44.58,46.85,44.58,46.31,548225,3
002460.sz,2020-05-06,46.01,49.85,45.78,48.95,460042,2
002460.sz,2020-05-07,48.86,51.21,48.82,50.4,452446,3
002460.sz,2020-05-08,50.4,52.72,48.35,49.64,552863,4
002460.sz,2020-05-11,49.6,49.99,47.88,48.77,350948,0
002460.sz,2020-05-12,48.72,49.62,47.94,49.3,283031,1
002460.sz,2020-05-13,48.6,52.48,48.13,50.36,374785,2
002460.sz,2020-05-14,49.98,50.23,48.88,49.05,257080,3
002460.sz,2020-05-15,49.6,52.08,48.85,51.3,438871,4
002460.sz,2020-05-18,51.0,51.8,49.5,49.96,294064,0
002460.sz,2020-05-19,50.5,51.3,49.53,49.92,284072,1
002460.sz,2020-05-20,51.4,53.88,50.97,51.55,557206,2
002460.sz,2020-05-21,52.0,52.14,49.0,49.07,406980,3
002460.sz,2020-05-22,48.88,48.95,46.3,47.35,298570,4
002460.sz,2020-05-25,46.98,47.63,46.26,47.3,165539,0
002460.sz,2020-05-26,48.02,48.82,47.66,48.75,224568,1
002460.sz,2020-05-27,48.8,50.25,47.65,47.98,266825,2
002460.sz,2020-05-28,47.58,49.3,46.78,48.53,264658,3
002460.sz,2020-05-29,49.31,50.68,48.3,49.5,367053,4
002460.sz,2020-06-01,50.4,52.36,49.12,51.48,360679,0
002460.sz,2020-06-02,52.3,52.88,50.38,50.6,285521,1
002460.sz,2020-06-03,51.0,51.0,49.47,49.98,232245,2
002460.sz,2020-06-04,50.3,51.72,50.11,50.57,260836,3
002460.sz,2020-06-05,49.79,50.24,49.16,50.19,176777,4
002460.sz,2020-06-08,50.0,51.29,49.85,50.06,208689,0
002460.sz,2020-06-09,51.0,52.42,50.52,52.04,342356,1
002460.sz,2020-06-10,51.85,51.97,50.76,51.56,209967,2
002460.sz,2020-06-11,53.0,53.77,51.15,51.63,425260,3
002460.sz,2020-06-12,50.0,50.74,49.6,50.26,269739,4
002460.sz,2020-06-15,49.84,51.35,49.15,49.86,293354,0
002460.sz,2020-06-16,50.86,52.58,50.36,52.15,371828,1
002460.sz,2020-06-17,53.3,53.52,51.38,52.0,296275,2
002460.sz,2020-06-18,51.63,54.65,51.49,54.16,433752,3
002460.sz,2020-06-19,54.18,55.68,53.7,54.5,409587,4
002460.sz,2020-06-22,54.64,57.07,54.51,55.6,349225,0
002460.sz,2020-06-23,55.6,56.1,54.61,55.65,243153,1
002460.sz,2020-06-24,55.64,55.64,53.8,54.03,239250,2
002460.sz,2020-06-29,53.51,54.39,52.8,53.49,207282,0
002460.sz,2020-06-30,53.62,54.6,53.43,53.57,205840,1
002460.sz,2020-07-01,54.48,55.4,54.01,54.69,299385,2
002460.sz,2020-07-02,54.6,57.36,54.45,56.0,325623,3
002460.sz,2020-07-03,57.0,58.13,56.28,56.99,283036,4
002460.sz,2020-07-06,56.9,60.02,56.26,59.0,425664,0
002460.sz,2020-07-07,62.83,64.9,61.73,64.9,488352,1
002460.sz,2020-07-08,64.68,65.0,62.31,64.57,433550,2
002460.sz,2020-07-09,63.45,66.5,63.45,64.68,326012,3
002460.sz,2020-07-10,64.67,65.38,63.61,64.19,290555,4
002460.sz,2020-07-13,66.0,69.94,65.5,69.87,441317,0
002460.sz,2020-07-14,68.0,68.0,64.0,64.56,466237,1
002460.sz,2020-07-15,66.0,66.1,59.85,63.83,442625,2
002460.sz,2020-07-16,63.86,64.49,59.0,59.34,333848,3
002460.sz,2020-07-17,60.01,61.97,58.69,60.55,264824,4
002460.sz,2020-07-20,61.83,62.72,59.3,61.8,255162,0
002460.sz,2020-07-21,63.0,64.45,61.41,62.24,244339,1
002460.sz,2020-07-22,61.5,62.6,61.28,61.54,189345,2
002460.sz,2020-07-23,60.1,61.5,58.42,61.48,265443,3
002460.sz,2020-07-24,60.0,60.0,55.33,55.33,512071,4
002460.sz,2020-07-27,55.33,55.36,52.61,54.33,258139,0
002460.sz,2020-07-28,55.43,57.68,54.88,55.6,275024,1
002460.sz,2020-07-29,55.09,57.28,54.65,57.0,228562,2
002460.sz,2020-07-30,57.4,57.59,54.92,55.27,238737,3
002460.sz,2020-07-31,55.7,57.27,55.07,55.96,205252,4
002460.sz,2020-08-03,56.2,57.29,55.8,57.29,230027,0
