tic,time,open,high,low,close,volume,day
300750.sz,2019-06-17,72.25,73.83,71.1,71.96,120705,0
300750.sz,2019-06-18,71.9,72.38,70.4,71.05,81801,1
300750.sz,2019-06-19,72.98,73.24,69.12,69.68,142815,2
300750.sz,2019-06-20,69.68,70.24,68.25,69.06,128161,3
300750.sz,2019-06-21,71.0,71.0,68.85,69.09,118186,4
300750.sz,2019-06-24,69.09,69.13,67.91,68.86,66059,0
300750.sz,2019-06-25,68.84,69.2,67.81,68.83,76388,1
300750.sz,2019-06-26,68.44,70.56,68.29,69.98,94484,2
300750.sz,2019-06-27,69.82,70.71,69.45,69.93,109489,3
300750.sz,2019-06-28,68.9,69.43,68.0,68.88,57212,4
300750.sz,2019-07-01,70.0,71.0,69.31,70.32,130772,0
300750.sz,2019-07-02,70.28,72.38,69.96,71.04,162520,1
300750.sz,2019-07-03,70.51,73.01,70.28,71.8,221002,2
300750.sz,2019-07-04,71.99,72.28,70.55,71.05,80844,3
300750.sz,2019-07-05,71.1,71.5,70.02,71.08,88937,4
300750.sz,2019-07-08,70.53,70.53,67.89,68.86,83043,0
300750.sz,2019-07-09,68.88,70.89,68.5,70.86,96027,1
300750.sz,2019-07-10,71.1,73.47,71.0,72.25,159315,2
300750.sz,2019-07-11,73.5,73.52,71.9,72.42,70673,3
300750.sz,2019-07-12,72.79,74.23,72.51,73.88,94172,4
300750.sz,2019-07-15,74.51,74.58,73.0,73.66,112715,0
300750.sz,2019-07-16,73.41,73.66,71.31,72.82,96070,1
300750.sz,2019-07-17,72.45,73.84,72.28,72.99,43172,2
300750.sz,2019-07-18,72.46,72.8,71.33,71.5,45170,3
300750.sz,2019-07-19,71.71,72.95,71.57,72.5,57359,4
300750.sz,2019-07-22,72.5,73.6,71.51,73.08,87657,0
300750.sz,2019-07-23,73.4,76.95,72.62,75.87,164707,1
300750.sz,2019-07-24,76.2,76.93,75.4,75.68,119685,2
300750.sz,2019-07-25,75.7,76.75,75.3,75.81,118401,3
300750.sz,2019-07-26,75.36,77.77,75.36,76.66,115264,4
300750.sz,2019-07-29,76.52,77.4,76.01,76.68,70376,0
300750.sz,2019-07-30,76.9,78.49,76.14,77.76,96459,1
300750.sz,2019-07-31,77.6,77.6,76.0,76.0,66221,2
300750.sz,2019-08-01,75.9,76.93,75.28,75.8,67503,3
300750.sz,2019-08-02,73.99,75.6,73.75,75.28,71660,4
300750.sz,2019-08-05,74.7,75.2,72.88,73.0,89917,0
300750.sz,2019-08-06,70.8,72.69,70.51,72.15,84938,1
300750.sz,2019-08-07,72.5,74.55,72.44,73.33,86049,2
300750.sz,2019-08-08,74.0,74.18,72.8,73.08,38744,3
300750.sz,2019-08-09,73.97,73.97,71.51,71.93,47327,4
300750.sz,2019-08-12,71.81,73.4,71.53,73.37,42536,0
300750.sz,2019-08-13,72.82,74.29,72.58,73.47,53095,1
300750.sz,2019-08-14,74.0,75.09,73.5,73.5,63249,2
300750.sz,2019-08-15,71.95,74.2,71.71,74.17,46222,3
300750.sz,2019-08-16,74.0,74.2,73.03,73.22,69540,4
300750.sz,2019-08-19,73.7,76.2,73.22,76.2,105123,0
300750.sz,2019-08-20,76.18,76.35,75.16,75.43,68191,1
300750.sz,2019-08-21,75.22,76.95,75.22,75.8,65331,2
300750.sz,2019-08-22,76.0,76.0,75.0,75.6,49175,3
300750.sz,2019-08-23,75.59,75.59,71.92,73.9,165652,4
300750.sz,2019-08-26,72.89,73.73,72.5,72.77,91279,0
300750.sz,2019-08-27,73.36,74.53,73.11,73.3,96052,1
300750.sz,2019-08-28,74.17,74.27,72.36,72.52,86401,2
300750.sz,2019-08-29,72.51,72.53,71.03,71.08,100761,3
300750.sz,2019-08-30,71.46,72.88,70.56,72.27,118967,4
300750.sz,2019-09-02,72.19,73.14,71.89,72.96,98067,0
300750.sz,2019-09-03,72.71,72.9,70.84,71.2,130195,1
300750.sz,2019-09-04,70.88,71.38,69.9,71.18,117107,2
300750.sz,2019-09-05,71.21,72.39,71.21,71.3,123016,3
300750.sz,2019-09-06,71.45,72.3,71.45,71.86,82922,4
300750.sz,2019-09-09,72.51,77.0,72.06,77.0,258029,0
300750.sz,2019-09-10,77.33,77.75,76.45,77.22,188279,1
300750.sz,2019-09-11,77.9,81.08,77.36,77.77,212306,2
300750.sz,2019-09-12,78.2,79.7,77.3,78.0,154048,3
300750.sz,2019-09-16,78.99,79.3,76.32,76.7,135279,0
300750.sz,2019-09-17,76.58,76.58,74.21,74.52,143176,1
300750.sz,2019-09-18,75.05,75.46,74.45,74.59,100856,2
300750.sz,2019-09-19,74.59,76.0,74.59,75.38,141323,3
300750.sz,2019-09-20,75.52,76.12,74.6,74.86,128027,4
300750.sz,2019-09-23,74.87,74.88,72.3,72.99,123099,0
300750.sz,2019-09-24,73.14,73.92,72.06,72.73,128427,1
300750.sz,2019-09-25,72.6,73.78,71.85,72.96,133953,2
300750.sz,2019-09-26,73.2,73.35,71.02,71.45,130924,3
300750.sz,2019-09-27,71.45,71.89,71.06,71.46,71437,4
300750.sz,2019-09-30,71.8,72.07,71.16,71.5,67607,0
300750.sz,2019-10-08,71.61,71.98,70.2,70.26,87357,1
300750.sz,2019-10-09,70.01,70.03,68.38,69.1,132219,2
300750.sz,2019-10-10,70.07,71.64,69.76,70.9,122852,3
300750.sz,2019-10-11,71.17,72.14,70.33,71.46,94926,4
300750.sz,2019-10-14,71.9,72.0,70.5,70.85,122036,0
300750.sz,2019-10-15,70.85,72.1,70.66,70.97,89351,1
300750.sz,2019-10-16,71.01,71.33,69.5,69.69,81237,2
300750.sz,2019-10-17,69.7,69.97,68.89,69.3,72455,3
300750.sz,2019-10-18,69.6,70.32,69.36,70.09,76282,4
300750.sz,2019-10-21,70.28,70.28,69.0,69.64,50432,0
300750.sz,2019-10-22,70.0,70.92,70.0,70.72,69274,1
300750.sz,2019-10-23,70.7,71.15,70.05,70.76,63176,2
300750.sz,2019-10-24,70.93,71.95,70.88,71.63,90432,3
300750.sz,2019-10-25,71.7,71.75,70.56,71.02,53897,4
300750.sz,2019-10-28,70.05,70.82,69.68,70.81,99663,0
300750.sz,2019-10-29,70.89,70.89,69.13,69.28,98657,1
300750.sz,2019-10-30,69.0,69.72,68.38,69.52,75614,2
300750.sz,2019-10-31,69.38,69.83,68.68,68.71,56268,3
300750.sz,2019-11-01,68.52,69.4,68.42,69.33,56135,4
300750.sz,2019-11-04,69.6,69.99,69.1,69.93,82866,0
300750.sz,2019-11-05,70.31,74.35,69.93,73.48,237825,1
300750.sz,2019-11-06,76.27,78.88,75.35,75.9,441482,2
300750.sz,2019-11-07,75.3,76.91,74.13,75.3,216633,3
300750.sz,2019-11-08,75.9,77.2,75.0,75.62,190358,4
300750.sz,2019-11-11,74.78,75.4,73.7,73.7,99913,0
300750.sz,2019-11-12,74.0,75.3,73.55,74.45,90843,1
300750.sz,2019-11-13,74.8,74.89,73.79,73.94,67352,2
300750.sz,2019-11-14,74.4,74.85,73.81,74.1,67259,3
300750.sz,2019-11-15,74.29,74.29,71.6,72.6,107221,4
300750.sz,2019-11-18,72.88,73.19,72.15,72.87,44955,0
300750.sz,2019-11-19,73.28,76.97,72.88,76.94,186314,1
300750.sz,2019-11-20,76.83,78.1,76.2,76.3,112468,2
300750.sz,2019-11-21,76.7,78.1,76.3,77.15,124425,3
300750.sz,2019-11-22,82.0,84.6,79.46,80.5,423472,4
300750.sz,2019-11-25,81.35,83.65,81.0,83.58,280838,0
300750.sz,2019-11-26,82.99,89.6,81.9,88.0,391484,1
300750.sz,2019-11-27,87.45,88.86,85.97,87.25,194443,2
300750.sz,2019-11-28,86.7,89.6,86.15,87.41,145225,3
300750.sz,2019-11-29,87.12,88.9,85.38,87.41,129222,4
300750.sz,2019-12-02,88.2,88.32,85.8,87.1,119017,0
300750.sz,2019-12-03,87.0,87.25,84.59,86.4,156894,1
300750.sz,2019-12-04,86.36,88.76,85.18,86.7,168786,2
300750.sz,2019-12-05,87.02,93.46,86.96,92.0,263630,3
300750.sz,2019-12-06,91.7,93.39,91.1,93.0,134377,4
300750.sz,2019-12-09,93.5,93.5,90.9,92.89,147499,0
300750.sz,2019-12-10,92.0,94.44,91.3,93.35,126949,1
300750.sz,2019-12-11,93.35,94.19,90.5,91.49,133255,2
300750.sz,2019-12-12,91.46,92.9,89.22,89.7,148787,3
300750.sz,2019-12-13,91.53,93.4,90.32,93.0,182898,4
300750.sz,2019-12-16,92.54,92.87,91.28,92.3,182179,0
300750.sz,2019-12-17,94.8,97.19,94.44,95.39,277394,1
300750.sz,2019-12-18,94.46,94.5,92.17,93.19,186405,2
300750.sz,2019-12-19,93.5,93.58,91.52,93.25,108433,3
300750.sz,2019-12-20,93.24,94.88,92.71,92.78,103579,4
300750.sz,2019-12-23,92.0,95.39,91.56,92.9,141429,0
300750.sz,2019-12-24,93.2,100.09,93.2,99.5,297044,1
300750.sz,2019-12-25,99.35,105.48,98.15,105.3,233077,2
300750.sz,2019-12-26,105.0,106.98,102.68,105.12,148417,3
300750.sz,2019-12-27,105.12,110.0,103.15,104.2,240550,4
300750.sz,2019-12-30,106.57,110.5,105.0,110.0,235780,0
300750.sz,2019-12-31,109.86,110.35,105.54,106.4,215007,1
300750.sz,2020-01-02,107.21,108.85,105.7,107.52,206116,3
300750.sz,2020-01-03,107.52,110.19,105.97,109.55,180842,4
300750.sz,2020-01-06,111.3,114.5,107.8,109.09,265002,0
300750.sz,2020-01-07,109.01,109.64,107.41,108.5,135075,1
300750.sz,2020-01-08,109.01,111.5,107.1,109.6,192241,2
300750.sz,2020-01-09,112.0,115.5,110.01,115.0,201644,3
300750.sz,2020-01-10,114.2,114.2,111.68,113.31,144280,4
300750.sz,2020-01-13,116.0,118.48,114.2,116.9,215974,0
300750.sz,2020-01-14,119.51,120.75,115.18,115.7,217685,1
300750.sz,2020-01-15,115.7,117.58,112.21,115.3,177587,2
300750.sz,2020-01-16,116.0,116.5,113.85,116.4,129342,3
300750.sz,2020-01-17,116.36,117.56,114.0,115.08,146624,4
300750.sz,2020-01-20,114.99,125.08,112.9,123.2,248922,0
300750.sz,2020-01-21,122.51,123.0,120.46,121.65,142671,1
300750.sz,2020-01-22,121.65,133.82,119.38,133.82,349916,2
